id,regija,upravna_enota,obcina,kraj,povrsina,vrsta_hise,leto,adaptirana,zemljisce,cena
6371434,Podravska,Lenart,Cerkvenjak,BRENGOVA,120.95,samostojna,1985,2005,3938.0,89000.0
6373073,Podravska,Lenart,Cerkvenjak,BRENGOVA,249.0,samostojna,1987,2003,5000.0,86000.0
6373212,Posavska,Krško,Krško,BRESTANICA,191.0,samostojna,1995,,705.0,75000.0
6301339,Posavska,Krško,Krško,BRESTANICA,243.6,samostojna,1990,,2441.0,139900.0
6273232,Posavska,Krško,Krško,BRESTANICA,249.0,samostojna,1928,1987,3521.0,170000.0
6179657,Podravska,Maribor,Maribor,BRESTERNICA,333.1,samostojna,1993,,2013.0,349000.0
6326692,Podravska,Maribor,Maribor,BRESTERNICA,333.1,samostojna,1993,,2013.0,349000.0
6337299,Podravska,Maribor,Maribor,BRESTERNICA,333.1,samostojna,1993,2020,2013.0,349000.0
6259098,Podravska,Maribor,Maribor,BRESTERNICA,516.0,samostojna,2000,,1652.0,490000.0
6213699,Podravska,Maribor,Maribor,"BRESTERNICA, BRESTRNICA",211.5,samostojna,1982,2003,461.0,159000.0
6337043,Podravska,Maribor,Maribor,"BRESTERNICA, MARIBOR, KAMNICA",516.0,samostojna,2000,,1652.0,490000.0
6264904,J. Primorska,Sežana,Komen,BRESTOVICA PRI KOMNU,151.2,vrstna,2010,,190.0,90000.0
6343558,J. Primorska,Sežana,Komen,BRESTOVICA PRI KOMNU,231.0,samostojna,1922,2008,137938.0,595000.0
6299241,J. Primorska,Sežana,Komen,BRESTOVICA PRI KOMNU,319.0,samostojna,2008,,457.0,240000.0
6368302,Podravska,Maribor,Maribor,BREZJE,41.9,samostojna,1945,1999,92.0,55000.0
6370906,Podravska,Maribor,Maribor,BREZJE,173.8,vrstna,2008,,162.0,247900.0
6257498,Podravska,Maribor,Maribor,BREZJE,200.46,samostojna,2019,,310.0,218726.0
6312335,Podravska,Maribor,Maribor,BREZJE,200.46,samostojna,2019,,311.0,179032.0
6305961,Podravska,Maribor,Maribor,BREZJE,600.0,samostojna,1968,2018,611.0,540000.0
6347072,LJ-mesto,Lj. Moste-Polje,Ljubljana,BREZJE PRI LIPOGLAVU,160.0,samostojna,1995,2020,2094.0,250000.0
6347512,LJ-mesto,Lj. Moste-Polje,Ljubljana,BREZJE PRI LIPOGLAVU,160.0,samostojna,1995,2020,2094.0,250000.0
6276667,LJ-mesto,Lj. Moste-Polje,Ljubljana,BREZJE PRI LIPOGLAVU,231.0,samostojna,1983,2013,1110.0,269900.0
6364010,Podravska,Maribor,Maribor,"BREZJE, POBREŽJE",440.0,hiša,2004,,400.0,350000.0
6257784,Podravska,Ptuj,Cirkulane,BREZOVEC,65.2,samostojna,1985,,12000.0,62000.0
6366318,LJ-okolica,Grosuplje,Ivančna Gorica,BREZOVI DOL,90.0,samostojna,2002,,5000.0,49000.0
6364299,Posavska,Brežice,Brežice,"BREZOVICA NA BIZELJSKEM, STARA VAS",120.0,samostojna,1950,1990,15000.0,50000.0
6369761,J. Primorska,Koper,Koper,BREZOVICA PRI GRADINU,95.0,hiša,1920,,140.0,26000.0
6369730,J. Primorska,Koper,Koper,BREZOVICA PRI GRADINU,160.0,hiša,1992,,204.0,62000.0
6352412,J. Primorska,Koper,Koper,BREZOVICA PRI GRADINU,316.7,samostojna,1930,,1386.0,650000.0
6122633,J. Primorska,Koper,Koper,BREZOVICA PRI GRADINU,482.0,samostojna,2009,,15329.0,700000.0
6327202,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,112.0,dvojček,2009,,228.0,320000.0
6372831,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,127.0,vrstna,2021,,340.0,175000.0
6335363,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,130.0,dvostanovanjska,2008,2012,162.0,259000.0
6238146,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,192.0,samostojna,1996,2020,556.0,320000.0
6348207,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,192.0,samostojna,1996,,556.0,320000.0
6286376,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,199.7,samostojna,1990,,703.0,459000.0
6225446,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,200.0,samostojna,2001,,610.0,315000.0
6102352,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,220.0,samostojna,1976,2014,1480.0,390000.0
6273729,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,220.0,samostojna,1976,2015,1480.0,390000.0
6326867,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,220.0,samostojna,1976,2014,1480.0,390000.0
6222959,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,230.0,dvojček,2019,,225.0,198950.0
6153231,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,250.0,samostojna,2005,,420.0,395000.0
6348561,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,261.0,samostojna,2000,,703.0,459000.0
6249845,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,262.0,samostojna,1981,2011,972.0,620000.0
6371791,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,350.0,samostojna,1977,,598.0,365000.0
6320190,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,BREZOVICA PRI LJUBLJANI,495.0,dvostanovanjska,2007,,,389000.0
6178122,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, LOG BREZOVICI",151.5,dvojček,2007,,308.0,320000.0
6292001,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, LOG BREZOVICI",180.0,vrstna,1979,,351.0,215000.0
6258503,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NA LAZIH",107.0,dvojček,2009,,170.0,308000.0
6273579,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,226.0,199000.0
6273580,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,321.0,230000.0
6275219,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,227.0,199000.0
6277098,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,226.0,199000.0
6277101,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,226.0,199000.0
6277113,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,226.0,199000.0
6291619,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, NOTRANJE GORICE",230.0,dvojček,2019,,227.0,199000.0
6322030,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Brezovica,"BREZOVICA PRI LJUBLJANI, PODPEČ",135.0,samostojna,1950,2006,455.0,330000.0
6319327,Dolenjska,Kočevje,Kočevje,BREZOVICA PRI PREDGRADU,97.0,dvojček,1963,,,75000.0
6060465,Podravska,Maribor,Rače - Fram,BREZULA,244.0,samostojna,1984,2006,2032.0,350000.0
6364970,Podravska,Maribor,Rače - Fram,BREZULA,300.9,samostojna,1960,1989,1996.0,89000.0
6373650,Posavska,Brežice,Brežice,BREŽICE,62.0,samostojna,1980,2015,2800.0,92000.0
6308003,Posavska,Brežice,Brežice,BREŽICE,96.1,samostojna,1956,2004,367.0,98000.0
6353177,Posavska,Brežice,Brežice,BREŽICE,139.5,dvojček,2011,,390.0,250000.0
6306949,Posavska,Brežice,Brežice,BREŽICE,207.0,samostojna,1963,2014,714.0,220000.0
6308607,Posavska,Brežice,Brežice,BREŽICE,229.5,samostojna,1902,,765.0,69000.0
6322126,Posavska,Brežice,Brežice,BREŽICE,239.3,samostojna,1980,2006,1378.0,360000.0
6327695,Posavska,Brežice,Brežice,BREŽICE,244.4,samostojna,1996,,475.0,86000.0
6272042,Posavska,Brežice,Brežice,BREŽICE,1150.0,hiša,1998,,1000.0,320000.0
6338379,Posavska,Brežice,Brežice,"BREŽICE, BREZINA",391.5,samostojna,1974,2017,1390.0,159000.0
6356875,Posavska,Brežice,Brežice,"BREŽICE, CENTER",321.0,samostojna,1965,2002,489.0,205000.0
6310919,Posavska,Brežice,Brežice,"BREŽICE, CESTA PRVIH BORCEV",235.0,vrstna,1750,,691.0,130000.0
6278233,Posavska,Brežice,Brežice,"BREŽICE, CPB",505.4,samostojna,1876,2018,903.0,550000.0
6328363,Posavska,Brežice,Brežice,"BREŽICE, FINŽGARJEVA ULICA",260.0,samostojna,1982,2015,812.0,420000.0
6055665,Posavska,Brežice,Brežice,"BREŽICE, JESENICE NA DOLENJSKEM",198.0,samostojna,1934,,2570.0,92000.0
6280870,Posavska,Brežice,Brežice,"BREŽICE, OBREŽJE - JESENICE NA DOLENJSKEM",475.0,samostojna,1965,1982,1016.0,270000.0
6326862,Posavska,Brežice,Brežice,"BREŽICE, OBRTNA ULICA",377.0,samostojna,1966,2000,901.0,349000.0
5357631,Posavska,Brežice,Brežice,"BREŽICE, OKOLICA SELA PRI DOBOVI",300.0,samostojna,2006,,12500.0,1000000.0
6342665,Posavska,Brežice,Brežice,"BREŽICE, POD OBZIDJEM",94.2,samostojna,1947,2006,228.0,49000.0
6368995,Posavska,Brežice,Brežice,"BREŽICE, PREŠERNOVA CESTA",50.0,samostojna,1953,2019,822.0,108000.0
6368817,Gorenjska,Kranj,Kranj,BRITOF,270.0,samostojna,1974,1997,550.0,289000.0
6364099,S.Primorska,Ajdovščina,Ajdovščina,BRJE,101.5,atrijska,1800,2014,278.0,45000.0
5989691,J. Primorska,Sežana,Komen,"BRJE PRI KOMNU, KOMEN OKOLICA",152.4,vrstna,1938,1980,514.0,80000.0
5676007,J. Primorska,Sežana,Komen,"BRJE PRI KOMNU, KOMEN OKOLICA",194.0,samostojna,1830,,940.0,139000.0
5719996,J. Primorska,Sežana,Komen,"BRJE PRI KOMNU, KOMEN OKOLICA",194.0,samostojna,1830,2006,428.0,114900.0
6357221,Zasavska,Hrastnik,Hrastnik,"BRNICA, 27, DOL PRI HRASTNIKU",190.0,samostojna,1937,2000,352.0,54000.0
6346566,LJ-mesto,Lj. Šiška,Ljubljana,BROD,136.5,dvojček,2020,,230.0,468000.0
6286669,LJ-mesto,Lj. Šiška,Ljubljana,BROD,399.0,samostojna,2002,,1984.0,990000.0
6347201,Posavska,Krško,Krško,"BROD V PODBOČJU, KRŠKO",204.0,samostojna,1990,2019,490.0,250000.0
6367832,LJ-mesto,Lj. Šiška,Ljubljana,"BROD, TACEN",247.0,samostojna,1950,2019,570.0,265000.0
6274459,Posavska,Brežice,Brežice,BRVI,233.0,samostojna,1998,,749.0,115000.0
6024071,Pomurska,Ljutomer,Križevci,"BUČEČOVCI, OB GOZDU",169.0,samostojna,2014,,3206.0,95000.0
6344801,Pomurska,Ljutomer,Križevci,"BUČEČOVCI, ODLIČNA LOKACIJA 10MIN MS, 25MINM",155.0,samostojna,2014,,2000.0,135000.0
6331846,Posavska,Krško,Krško,BUČERCA,87.6,samostojna,1930,,2510.0,39000.0
6296561,Dolenjska,Novo mesto,Škocjan,BUČKA,142.0,samostojna,1970,2017,7179.0,150000.0
6372877,Podravska,Ptuj,Markovci,BUKOVCI,109.4,samostojna,2020,,634.0,155000.0
6351664,Podravska,Ptuj,Markovci,BUKOVCI,225.0,samostojna,1958,,703.0,33936.0
6175780,Podravska,Ptuj,Markovci,BUKOVCI,572.7,samostojna,1995,2013,3610.0,417000.0
6360760,Podravska,Ptuj,Markovci,"BUKOVCI, NA KLJUČ",113.0,samostojna,2020,,634.0,155000.0
6372800,LJ-okolica,Lj. SZ del (Šiška),Vodice,BUKOVICA PRI VODICAH,150.0,dvojček,2020,,381.0,144500.0
6282236,Notranjska,Postojna,Postojna,BUKOVJE,45.0,samostojna,1850,1993,399.0,65000.0
6295245,Savinjska,Šentjur,Šentjur,BUKOVJE PRI SLIVNICI,300.0,samostojna,1985,2012,88586.0,260000.0
6285535,Savinjska,Šmarje pri Jelšah,Šmarje pri Jelšah,"BUKOVJE V BABNI GORI, BABNA GORA",76.8,samostojna,1950,,1891.0,60000.0
6228832,Savinjska,Celje,Celje,BUKOVŽLAK,136.0,samostojna,2014,,620.0,176800.0
6365808,Savinjska,Celje,Celje,BUKOVŽLAK,188.0,samostojna,1950,2011,1025.0,149000.0
6372030,LJ-okolica,"Lj. J&Z del (Vič, Rudnik)",Dobrova - Polhov Gradec,BUTAJNOVA,100.0,samostojna,1900,1980,903.0,85000.0
6346624,J. Primorska,Koper,Koper,BUTARI,180.0,samostojna,1930,,303.0,150000.0
6323525,Savinjska,Celje,Celje,CELJE,57.0,samostojna,1900,2014,1151.0,85000.0
6369647,Savinjska,Celje,Celje,CELJE,104.6,hiša,1850,1987,803.0,225000.0
6352479,Savinjska,Celje,Celje,CELJE,107.0,dvojček,2020,,310.0,109000.0
6317465,Savinjska,Celje,Celje,CELJE,110.0,samostojna,2019,,420.0,189000.0
6343578,Savinjska,Celje,Celje,CELJE,114.0,samostojna,1950,2007,886.0,189000.0
6362172,Savinjska,Celje,Celje,CELJE,120.0,samostojna,1963,2020,424.0,225000.0
6363008,Savinjska,Celje,Celje,CELJE,128.6,dvojček,1964,,207.0,100000.0
6271735,Savinjska,Celje,Celje,CELJE,148.0,samostojna,1900,2012,343.0,65000.0
6366692,Savinjska,Celje,Celje,CELJE,157.0,samostojna,2020,,477.0,179000.0
6184433,Savinjska,Celje,Celje,CELJE,160.0,samostojna,2000,,3147.0,949000.0
6360320,Savinjska,Celje,Celje,CELJE,160.0,samostojna,2019,,420.0,189000.0
6274483,Savinjska,Celje,Celje,CELJE,164.4,samostojna,1971,,609.0,248244.0
6372213,Savinjska,Celje,Celje,CELJE,180.0,samostojna,2020,,653.0,155800.0
6365222,Savinjska,Celje,Celje,CELJE,184.0,samostojna,1963,2015,746.0,199000.0
6371370,Savinjska,Celje,Celje,CELJE,201.7,vrstna,1960,2017,126.0,170000.0
6321158,Savinjska,Celje,Celje,CELJE,211.0,samostojna,1966,2014,436.0,185000.0
6323810,Savinjska,Celje,Celje,CELJE,230.0,vrstna,2010,,303.0,129000.0
6370688,Savinjska,Celje,Celje,CELJE,230.4,samostojna,2000,,530.0,187000.0
6347251,Savinjska,Celje,Celje,CELJE,240.0,samostojna,1958,2006,458.0,239000.0
6218298,Savinjska,Celje,Celje,CELJE,261.0,samostojna,1967,2010,784.0,150000.0
6363035,Savinjska,Celje,Celje,CELJE,262.4,dvojček,1962,,,195000.0
6343487,Savinjska,Celje,Celje,CELJE,271.0,samostojna,2016,,2370.0,149000.0
6371582,Savinjska,Celje,Celje,CELJE,276.0,samostojna,2008,,960.0,195000.0
6307214,Savinjska,Celje,Celje,CELJE,287.0,samostojna,1934,2016,1376.0,445000.0
6311124,Savinjska,Celje,Celje,CELJE,339.0,samostojna,1929,2007,1095.0,400000.0
6343188,Savinjska,Celje,Celje,CELJE,362.6,samostojna,1989,,1446.0,349000.0
6217388,Savinjska,Celje,Celje,CELJE,380.0,samostojna,2002,,707.0,375000.0
6370096,Savinjska,Celje,Celje,CELJE,504.0,samostojna,1994,,811.0,345000.0
6297037,Savinjska,Celje,Celje,"CELJE, BLIŽINA CENTRA 200 M",180.0,samostojna,1965,,419.0,129900.0
6317970,Savinjska,Celje,Celje,"CELJE, CENTER, JENKOVA",297.0,dvojček,1968,,,360000.0
6342021,Savinjska,Celje,Celje,"CELJE, CESTA V LOKROVEC, SONČNI PARK",276.0,samostojna,2008,,960.0,195000.0
6306418,Savinjska,Celje,Celje,"CELJE, JOŽEFOV HRIB, ALJAŽEV H.",70.0,samostojna,1900,1988,1237.0,95000.0
6337965,Savinjska,Celje,Celje,"CELJE, JOŽEFOV HRIB, NA REBRI",109.0,dvostanovanjska,1953,1983,253.0,123000.0
6373004,Savinjska,Celje,Celje,"CELJE, KULTURNIŠKA",107.0,dvojček,2020,,310.0,109000.0
6288667,Savinjska,Celje,Celje,"CELJE, LAVA",201.0,samostojna,1937,2009,939.0,240000.0
6263945,Savinjska,Celje,Celje,"CELJE, LEVEC 32",105.9,samostojna,1955,,905.0,85000.0
6370772,Savinjska,Celje,Celje,"CELJE, LISCE",330.0,samostojna,2005,,750.0,450000.0
6135889,Savinjska,Celje,Celje,"CELJE, LOPATA",230.0,samostojna,2003,2015,1371.0,425000.0
6140491,Savinjska,Celje,Celje,"CELJE, MARIBORSKA CESTA, NASPROTI CITY CENTRA",380.0,samostojna,1930,1991,319.0,230000.0
6371559,Savinjska,Celje,Celje,"CELJE, MARIBORSKA CESTA, NASPROTI CITY CENTRA",380.0,samostojna,1930,1991,319.0,230000.0
6369999,Savinjska,Celje,Celje,"CELJE, OSTROŽNO, C. NA 85B",190.0,samostojna,2000,,800.0,315000.0
6218529,Savinjska,Celje,Celje,"CELJE, OSTROŽNO, PRVOMAJSKA ULICA",193.7,dvojček,1992,,488.0,222000.0
6255247,Savinjska,Celje,Celje,"CELJE, SKALNA KLET, POD GRADOM",262.0,dvojček,1982,,,146000.0
6338447,Savinjska,Celje,Celje,"CELJE, SLOMŠKOV TRG - MESTNO JEDRO",267.0,samostojna,1800,2009,133.0,329000.0
6323610,Savinjska,Celje,Celje,"CELJE, SONČNI PARK",276.0,samostojna,2008,,960.0,195000.0
6260735,Savinjska,Celje,Celje,"CELJE, ŠKOFJA VAS",292.0,samostojna,1820,1982,1904.0,179000.0
6362630,Savinjska,Celje,Celje,"CELJE, TRNOVLJE PRI CELJU",130.0,samostojna,2020,,400.0,185055.0
6357503,Savinjska,Celje,Celje,"CELJE, ZAGRAD",278.0,samostojna,2011,,633.0,220000.0
6348637,Savinjska,Celje,Celje,"CELJE, ZLATEČE PRI ŠENTJURJU 22A",250.0,samostojna,2008,,,389000.0
6352529,J. Primorska,Koper,Koper,CEPKI,54.0,vrstna,1800,,99.0,49000.0
6179176,J. Primorska,Koper,Koper,"CEPKI, V VASI",222.0,vrstna,1995,,248.0,353000.0
6326275,J. Primorska,Koper,Koper,CEREJ,83.0,samostojna,1920,,731.0,185000.0
6359023,Gorenjska,Kranj,Cerklje na Gorenjskem,CERKLJE NA GORENJSKEM,158.0,dvojček,2019,,387.0,225500.0
6359025,Gorenjska,Kranj,Cerklje na Gorenjskem,CERKLJE NA GORENJSKEM,158.0,dvojček,2019,,253.0,225500.0
6359026,Gorenjska,Kranj,Cerklje na Gorenjskem,CERKLJE NA GORENJSKEM,158.0,dvojček,2019,,247.0,225500.0
6355418,Gorenjska,Kranj,Cerklje na Gorenjskem,CERKLJE NA GORENJSKEM,200.0,samostojna,2013,2019,420.0,525000.0
6318797,Gorenjska,Kranj,Cerklje na Gorenjskem,CERKLJE NA GORENJSKEM,261.0,samostojna,1984,,546.0,279000.0
6284888,Gorenjska,Kranj,Cerklje na Gorenjskem,CERKLJE NA GORENJSKEM,313.0,samostojna,1992,2004,1925.0,400000.0
6235349,Gorenjska,Kranj,Cerklje na Gorenjskem,"CERKLJE NA GORENJSKEM, BLIŽINA LETALIŠČA JOŽETA PUČNIKA",540.0,samostojna,1985,,757.0,660000.0
6154127,Gorenjska,Kranj,Cerklje na Gorenjskem,"CERKLJE NA GORENJSKEM, SPODNJI BRNIK",567.0,samostojna,1935,,1419.0,399000.0
6296508,Posavska,Brežice,Brežice,CERKLJE OB KRKI,105.0,samostojna,1985,,1297.0,80000.0
6327122,Posavska,Brežice,Brežice,CERKLJE OB KRKI,105.0,samostojna,1913,1986,1297.0,85000.0
6252372,Posavska,Brežice,Brežice,CERKLJE OB KRKI,177.6,samostojna,1975,1990,752.0,160000.0
6319786,Notranjska,Cerknica,Cerknica,CERKNICA,147.0,samostojna,1927,2005,744.0,79000.0
6367804,Notranjska,Cerknica,Cerknica,CERKNICA,483.6,samostojna,1881,1957,509.0,114000.0
6325343,Notranjska,Cerknica,Cerknica,"CERKNICA, CENTER",179.9,samostojna,1970,2002,492.0,127000.0
6323209,Notranjska,Cerknica,Cerknica,"CERKNICA, OSREDEK",104.5,samostojna,1995,,1573.0,141000.0
6213362,S.Primorska,Idrija,Cerkno,CERKNO,90.0,samostojna,1907,,284.0,50000.0
6190203,S.Primorska,Idrija,Cerkno,CERKNO,116.6,samostojna,1900,,14616.0,69000.0
6212593,S.Primorska,Idrija,Cerkno,CERKNO,387.0,samostojna,2018,,1164.0,139000.0
6360195,S.Primorska,Idrija,Cerkno,"CERKNO, CENTER",124.0,dvojček,1932,,,67000.0
6307588,S.Primorska,Idrija,Cerkno,"CERKNO, CENTER",238.0,samostojna,1920,,100.0,69000.0
6352671,Podravska,Lenart,Cerkvenjak,CERKVENJAK,158.0,samostojna,2020,,672.0,149680.0
6352676,Podravska,Lenart,Cerkvenjak,CERKVENJAK,165.0,samostojna,2020,,539.0,149680.0
6299506,Savinjska,Šmarje pri Jelšah,Rogaška Slatina,CEROVEC POD BOČEM,220.0,samostojna,1964,1997,662.0,110000.0
6312198,Podravska,Pesnica,Šentilj,CERŠAK,64.8,samostojna,1968,2018,542.0,70000.0
5940353,S.Primorska,Ajdovščina,Ajdovščina,CESTA,110.6,dvojček,1947,,417.0,49000.0
6215701,Podravska,Maribor,Duplek,CIGLENCE,66.1,samostojna,1930,,4118.0,58000.0
6371527,Podravska,Maribor,Duplek,CIGLENCE,66.1,samostojna,1930,1993,4118.0,59000.0
6350474,LJ-okolica,Grosuplje,Grosuplje,CIKAVA,256.9,samostojna,1980,2019,,299000.0
6373214,LJ-okolica,Grosuplje,Grosuplje,CIKAVA,256.9,samostojna,1978,2019,610.0,299000.0
6321385,Podravska,Ptuj,Cirkulane,CIRKULANE,144.0,samostojna,1980,,10300.0,98000.0
6248388,Podravska,Ptuj,Cirkulane,CIRKULANE,150.0,samostojna,1898,1985,1162.0,150000.0
6359042,Podravska,Ptuj,Cirkulane,CIRKULANE,267.0,samostojna,2015,,2653.0,103270.0
6187173,Podravska,Ptuj,Cirkulane,"CIRKULANE, Z RAZGLEDOM",75.0,samostojna,1990,,2300.0,42000.0
6289975,Posavska,Brežice,Brežice,CIRNIK,42.2,samostojna,1923,2009,3512.0,35000.0
6371258,Savinjska,Šmarje pri Jelšah,Podčetrtek,CMEREŠKA GORCA,120.0,samostojna,2009,,1576.0,65000.0
6320461,Posavska,Brežice,Brežice,CUNDROVEC,,samostojna,2010,,,74500.0
6266018,Posavska,Brežice,Brežice,"CUNDROVEC, BREŽICE",160.0,samostojna,2016,,813.0,266000.0
6373525,Podravska,Ptuj,Gorišnica,CUNKOVCI,120.0,samostojna,1979,1990,1110.0,70000.0
6365770,Podravska,Ptuj,Gorišnica,CUNKOVCI,154.0,samostojna,1998,2004,2905.0,148000.0
6359524,Podravska,Ptuj,Gorišnica,CUNKOVCI,157.2,samostojna,1972,,1062.0,69000.0
6349248,Posavska,Brežice,Brežice,CURNOVEC,186.1,samostojna,1980,,308.0,75000.0
6318140,Pomurska,Ljutomer,Ljutomer,CVEN,200.0,samostojna,2012,,1410.0,190000.0
5916520,Dolenjska,Kočevje,Kočevje,"CVIŠLERJI, KOČEVJE",52.9,dvostanovanjska,1910,,1630.0,63000.0
6309179,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,118.9,samostojna,1989,2016,1143.0,160000.0
6367259,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,120.0,samostojna,1989,2016,1143.0,160000.0
6304770,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,138.0,samostojna,2008,,601.0,120000.0
6304775,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,138.0,samostojna,2008,,370.0,120000.0
6364431,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,138.4,samostojna,2009,,398.0,120000.0
6367891,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,242.0,samostojna,2016,,,195000.0
6367894,LJ-okolica,Grosuplje,Ivančna Gorica,ČAGOŠČE,242.0,samostojna,2016,,,185000.0
6357262,LJ-okolica,Grosuplje,Ivančna Gorica,"ČAGOŠČE, IVANČNA GORICA",206.1,samostojna,2017,,562.0,139000.0
6364582,LJ-okolica,Grosuplje,Ivančna Gorica,"ČAGOŠČE, TEMENICA",138.4,samostojna,2008,,456.0,120000.0
6373583,Posavska,Brežice,Brežice,ČATEŽ OB SAVI,180.45,samostojna,1967,,1710.0,78000.0
6239940,Posavska,Brežice,Brežice,ČATEŽ OB SAVI,210.0,samostojna,1992,,571.0,137000.0
6353168,Dolenjska,Novo mesto,Šmarješke Toplice,ČELEVEC,133.7,samostojna,2007,,19082.0,141000.0
6301631,Pomurska,Lendava,Lendava,ČENTIBA,48.5,samostojna,1979,2008,2265.0,28000.0
6365818,Pomurska,Lendava,Lendava,ČENTIBA,100.0,samostojna,1951,2010,537.0,56000.0
6323380,Pomurska,Lendava,Lendava,ČENTIBA,162.4,samostojna,1937,1980,2032.0,73000.0
6325283,Pomurska,Lendava,Lendava,"ČENTIBA, 3 KM DO TERM",183.0,samostojna,1927,1980,2852.0,39990.0
6294696,LJ-okolica,Domžale,Lukovica,ČEPLJE,127.3,samostojna,1961,1980,13983.0,240000.0
6363331,Dolenjska,Kočevje,Kočevje,ČEPLJE,150.0,samostojna,1840,1983,1405.0,60000.0
6289254,Savinjska,Žalec,Vransko,"ČEPLJE, BLIŽINA AC",80.7,samostojna,1960,1983,554.0,62000.0
6259301,S.Primorska,Nova Gorica,Nova Gorica,ČEPOVAN,116.5,samostojna,1792,,10615.0,80000.0
6343141,S.Primorska,Nova Gorica,Nova Gorica,ČEPOVAN,222.3,samostojna,2010,,1299.0,110000.0
6369026,S.Primorska,Nova Gorica,Nova Gorica,ČEPOVAN,438.8,samostojna,1946,1983,1254.0,75000.0
6328615,Pomurska,Murska Sobota,Murska Sobota,ČERNELAVCI,283.6,samostojna,1989,2018,1047.0,239000.0
6344975,Dolenjska,Novo mesto,Novo mesto,"ČEŠČA VAS, SONČNA LOKACIJA",227.1,dvojček,2007,,,270000.0
6349924,LJ-okolica,Domžale,Moravče,ČEŠNJICE PRI MORAVČAH,273.0,samostojna,1999,,817.0,295000.0
6283610,J. Primorska,Koper,Koper,"ČEŽARJI, CENA PO DOGOVORU",753.1,samostojna,1990,,3339.0,1599584.4000000001
6133297,Pomurska,Murska Sobota,Moravske Toplice,ČIKEČKA VAS,157.6,samostojna,1952,,4086.0,49000.0
6362815,Pomurska,Lendava,Črenšovci,"ČRENŠOVCI, ULICA PREKMURSKE ČETE",100.0,samostojna,1950,,1968.0,25000.0
